KMC 1+1 simulation started

Simulation parameters:
=====================================================
       substrate_lattice_constant [A] = 2.71500
          adatom_lattice_constant [A] = 2.83000
             vertical_lat_spacing [A] = 2.86833
      spring_const_neighbors [eV/A/A] = 2.15025
 spring_const_next_neighbors [eV/A/A] = 1.07513
                     misfit_coeff [A] = 0.04236
                              D [1/s] = 5.19588e+12
                               E [eV] = 0.53000
                     bond_energy [eV] = 0.40000
                               grid_x = 500
                               grid_y = 80
                     substrate_height = 16
           local_relaxation_range_min = 10
           local_relaxation_range_max = 10
                     time_fluence [s] = 8.000
                  simulation_time [s] = 2.000
                      diffusion_range = 8
              deposition_speed [ML/s] = 0.080
                      temperature [K] = 600
=====================================================

           iter       sim_time      new_atoms         pr_acc   real_time[s]        duv_max
         410000       1.299475           1306         0.9968          743.0          0.720
         411000       1.303011           1310         0.9968          744.9          0.710
         412000       1.306453           1317         0.9968          746.7          0.723
         413000       1.309976           1322         0.9968          748.6          0.646
         414000       1.312636           1326         0.9968          750.4          0.686
         415000       1.316243           1331         0.9968          752.3          0.667
         416000       1.319211           1333         0.9968          754.3          0.771
         417000       1.322849           1337         0.9967          756.1          0.846
         418000       1.325669           1338         0.9967          758.0          0.840
         419000       1.329283           1344         0.9967          759.8          0.775
         420000       1.331826           1344         0.9967          761.6          0.904
         421000       1.336346           1346         0.9967          763.5          0.921
         422000       1.340188           1348         0.9967          765.4          0.912
         423000       1.342993           1349         0.9967          767.3          0.864
         424000       1.346347           1350         0.9967          769.2          0.852
         425000       1.349412           1354         0.9967          771.1          0.866
         426000       1.352517           1359         0.9967          772.9          0.880
         427000       1.356065           1361         0.9967          774.9          0.909
         428000       1.359863           1364         0.9967          776.8          0.908
         429000       1.363552           1366         0.9967          778.7          0.942
         430000       1.366453           1371         0.9967          780.6          0.879
         431000       1.369781           1374         0.9967          782.5          0.843
         432000       1.372354           1375         0.9967          784.4          0.867
         433000       1.374876           1377         0.9966          786.3          0.834
         434000       1.378542           1379         0.9966          788.2          0.815
         435000       1.381974           1381         0.9966          790.0          0.765
         436000       1.385305           1386         0.9966          791.9          0.861
         437000       1.389508           1391         0.9966          793.8          0.941
         438000       1.392614           1395         0.9966          795.8          0.889
         439000       1.397240           1398         0.9966          797.6          0.956
         440000       1.401652           1404         0.9966          799.5          0.970
         441000       1.405060           1406         0.9966          801.3          0.911
         442000       1.407661           1414         0.9966          803.3          0.868
         443000       1.411752           1416         0.9966          805.2          0.957
         444000       1.415601           1423         0.9966          807.1          0.972
         445000       1.419120           1429         0.9966          808.9          0.918
         446000       1.422652           1431         0.9966          810.8          0.827
         447000       1.425633           1432         0.9966          812.7          0.853
         448000       1.428984           1435         0.9966          814.6          0.951
         449000       1.432097           1435         0.9965          816.4          0.828
         450000       1.435037           1438         0.9965          818.2          0.847
         451000       1.437861           1442         0.9965          820.1          0.762
         452000       1.441307           1449         0.9965          822.0          0.742
         453000       1.446054           1455         0.9965          823.8          0.791
         454000       1.449283           1456         0.9965          825.7          0.752
         455000       1.452379           1463         0.9965          827.7          0.806
         456000       1.456306           1468         0.9965          829.5          0.819
